"title","year","genre","duration","metacritic","rating","votes","worldwide_gross_income","user_review","critics_review"
"The Grudge",2004,"Horror",91,49,5.9,105938,187.281115,920,218
"A Lot Like Love",2005,"Comedy",107,48,6.6,55398,42.886719,172,113
"Brick",2005,"Crime",110,72,7.4,79884,3.947579,514,201
"Coach Carter",2005,"Drama",136,57,7.2,84055,76.669554,240,120
"Hotel Rwanda",2004,"Drama",121,79,8.2,239902,33.882243,674,153
"The Producers",2005,"Comedy",134,52,6.4,33729,38.075318,432,166
"The Devil's Rejects",2005,"Crime",107,53,6.9,71798,20.901859,735,276
"The Pacifier",2005,"Action",95,30,5.5,59709,198.636868,242,132
"North Country",2005,"Drama",126,68,7.3,30939,25.211175,218,158
"Perfume: The Story of a Murderer",2006,"Crime",147,56,7.5,177527,135.039924,560,227
"Wedding Crashers",2005,"Comedy",119,64,7,262795,288.467645,671,186
"Meet the Robinsons",2007,"Animation",95,61,6.9,60606,169.333034,176,175
"Nanny McPhee",2005,"Comedy",97,59,6.6,44743,123.276807,194,132
"House of Wax",2005,"Horror",113,41,5.3,88021,68.766121,609,111
"The Skeleton Key",2005,"Horror",104,47,6.5,81118,93.983911,406,200
"Just My Luck",2006,"Comedy",108,29,5.3,41215,38.159905,154,102
"Eight Below",2006,"Adventure",120,64,7.3,45086,120.455994,286,129
"Memoirs of a Geisha",2005,"Drama",145,54,7.3,113547,162.242962,581,228
"Bolt",2008,"Animation",96,67,6.9,133339,309.979994,215,231
"Derailed",2005,"Drama",108,40,6.6,60277,57.479076,391,116
"The Longest Yard",2005,"Comedy",113,48,6.3,118000,191.466556,337,139
"Tangled",2010,"Animation",100,71,7.8,257641,592.461732,494,342
"Rumor Has It...",2005,"Comedy",97,35,5.5,38229,88.933562,217,108
"Assault on Precinct 13",2005,"Action",109,54,6.3,63871,35.29447,232,72
"Bridge to Terabithia",2007,"Adventure",96,74,7.2,101140,137.587063,565,188
"DOA: Dead or Alive",2006,"Action",87,38,4.8,37078,7.563172,191,123
"A History of Violence",2005,"Crime",96,81,7.5,175737,61.385065,1172,455
"The Island",2005,"Action",136,50,6.9,249891,162.949164,954,266
"Lord of War",2005,"Crime",122,62,7.6,234660,72.617068,485,157
"Herbie Fully Loaded",2005,"Adventure",101,47,4.7,33861,144.146816,179,119
"Open Season",2006,"Animation",86,49,6.2,59648,200.811689,115,107
"C.R.A.Z.Y.",2005,"Comedy",127,81,8,25594,3.710169,100,71
"The Diving Bell and the Butterfly",2007,"Biography",112,92,8,86074,19.780116,197,272
"A Good Year",2006,"Comedy",117,47,6.9,65557,42.269923,228,140
"Paris, je t'aime",2006,"Comedy",120,66,7.3,60536,17.471727,129,164
"John Carter",2012,"Action",132,51,6.6,198544,284.1391,897,439
"Sin City",2005,"Crime",124,74,8.1,600185,158.73382,1780,386
"Underworld: Evolution",2006,"Action",106,36,6.8,145122,111.476513,521,180
"Breach",2007,"Biography",110,74,7,50515,40.953935,216,149
"<U+FFFD>on Flux",2005,"Action",93,36,5.5,106431,53.321673,559,70
"The New World",2005,"Biography",135,69,6.7,66653,49.334775,723,173
"The Cave",2005,"Adventure",97,30,5.1,27066,33.296457,297,145
"Casanova",2005,"Adventure",112,57,6.5,41831,37.691644,155,129
"Chaos",2005,"Action",106,NA,6.5,41112,7.000248,123,55
"Night Watch",2004,"Action",114,58,6.5,45538,50.336279,317,235
"The Sisterhood of the Traveling Pants",2005,"Comedy",119,66,6.6,41577,42.013878,228,90
"Youth in Revolt",2009,"Comedy",90,63,6.5,61424,19.651093,110,195
"Everything Is Illuminated",2005,"Comedy",106,58,7.5,48266,3.601974,184,98
"The Exorcism of Emily Rose",2005,"Drama",119,46,6.7,87993,145.166804,557,246
"Little Children",2006,"Drama",137,75,7.6,89282,14.821658,333,247
"Running Scared",2006,"Action",122,41,7.5,85464,9.380029,432,163
"The Lives of Others",2006,"Drama",137,89,8.5,231904,77.356942,511,223
"Million Dollar Baby",2004,"Drama",132,86,8.1,429949,216.763646,1230,266
"A Scanner Darkly",2006,"Animation",100,73,7.1,84232,7.659918,316,243
"Sky High",2005,"Adventure",100,62,6.2,56896,86.369815,243,135
"Southland Tales",2006,"Comedy",145,44,5.5,31625,0.374743,260,189
"The 40-Year-Old Virgin",2005,"Comedy",116,73,7.2,289428,177.378645,591,189
"Rang De Basanti",2006,"Comedy",167,NA,8.4,61031,8.846694,367,42
"Zathura: A Space Adventure",2005,"Action",101,67,6.1,60155,65.079104,236,132
"The Eye",2008,"Drama",98,36,5.4,41688,58.01032,156,172
"The Guardian",2006,"Action",139,53,6.8,71661,94.97354,288,140
"Transamerica",2005,"Adventure",103,66,7.5,34936,15.151744,235,178
"War of the Worlds",2005,"Adventure",116,73,6.5,308049,603.873119,2847,402
"The Departed",2006,"Crime",151,86,8.5,772226,291.465034,2340,289
"Sweeney Todd: The Demon Barber of Fleet Street",2007,"Drama",116,83,7.5,260495,153.383627,841,383
"Munich",2005,"Drama",164,74,7.6,166846,130.982129,860,226
"Firewall",2006,"Crime",105,45,5.8,48237,82.751189,310,164
"The Edukators",2004,"Comedy",127,68,7.6,25558,8.152859,99,108
"Flightplan",2005,"Action",98,53,6.2,118237,223.387299,625,227
"The Heartbreak Kid",2007,"Comedy",116,46,5.8,67318,128.453183,223,165
"Poseidon",2006,"Action",98,50,5.6,78201,181.674817,675,232
"Watchmen",2009,"Action",162,56,7.6,353729,185.382813,1405,485
"Cowboys & Aliens",2011,"Action",119,50,6,160726,174.822325,554,441
"Day Watch",2006,"Action",132,59,6.6,28584,42.918532,123,160
"Hustle & Flow",2005,"Crime",116,68,7.4,32074,23.563727,213,149
"The Lake House",2006,"Drama",99,52,6.8,107715,114.830111,596,186
"Nim's Island",2008,"Adventure",96,55,6,26575,100.104565,116,142
"Tideland",2005,"Drama",120,26,6.6,25412,0.566611,203,145
"88 Minutes",2007,"Crime",108,17,5.9,62548,32.593385,278,150
"Hellboy II: The Golden Army",2008,"Action",120,78,7,195183,168.319243,377,365
"Broken Flowers",2005,"Comedy",106,79,7.2,77084,47.329961,531,231
"The World's Fastest Indian",2005,"Biography",127,68,7.9,41733,18.29769,263,128
"Evan Almighty",2007,"Comedy",96,37,5.4,108059,174.440724,290,189
"Shrek the Third",2007,"Animation",93,58,6,189988,813.36738,366,215
"Spider-Man 3",2007,"Action",139,59,6.2,343455,894.983373,2068,421
"Charlotte's Web",2006,"Comedy",97,68,6.4,25349,148.963822,116,117
"Elizabeth: The Golden Age",2007,"Biography",114,45,6.9,51302,75.782758,239,204
"Pride & Prejudice",2005,"Drama",129,82,7.8,174771,121.616555,1167,175
"District B13",2004,"Action",84,70,7.2,52433,11.169386,160,156
"Final Destination 3",2006,"Horror",93,41,5.8,94303,118.890272,593,224
"The Fountain",2006,"Drama",97,51,7.3,179334,16.468343,986,288
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Action",108,66,6.5,120008,163.362095,478,166
"Me and You and Everyone We Know",2005,"Comedy",91,76,7.4,30111,8.012838,255,155
"Mongol: The Rise of Genghis Khan",2007,"Adventure",126,74,7.3,35870,26.52751,181,163
"The Spiderwick Chronicles",2008,"Adventure",96,62,6.6,63942,164.170327,145,193
"Wolf Creek",2005,"Drama",99,54,6.3,52213,30.762648,731,309
"Match Point",2005,"Drama",124,72,7.7,153633,85.638656,792,276
"300",2006,"Action",117,51,7.8,558171,456.068181,2188,468
"Bandidas",2006,"Action",93,NA,5.7,27216,18.38189,84,61
"Becoming Jane",2007,"Biography",120,55,7.1,41563,37.407812,160,147
"Snakes on a Plane",2006,"Action",105,58,5.6,111148,62.022014,1061,290
"Two for the Money",2005,"Drama",122,50,6.2,34534,30.526509,148,112
"Harry Potter and the Half-Blood Prince",2009,"Adventure",153,78,7.5,284249,934.408366,1068,396
"Transformers",2007,"Action",144,61,7.1,479049,709.70978,1876,396
"Adam's Apples",2005,"Comedy",94,51,7.9,31563,2.421577,63,93
"Flags of Our Fathers",2006,"Drama",135,79,7.1,96356,65.900249,435,270
"Jarhead",2005,"Drama",125,58,7.1,133309,97.076152,700,277
"Land of the Dead",2005,"Horror",93,71,6.3,74896,47.074133,684,269
"The Three Burials of Melquiades Estrada",2005,"Adventure",121,77,7.5,32753,12.045362,220,168
"Dead Man's Shoes",2004,"Crime",90,52,7.7,37574,0.20345,261,104
"Doom",2005,"Action",105,34,5.2,82904,58.072119,880,244
"Find Me Guilty",2006,"Biography",125,65,7.1,26560,2.636637,117,102
"In the Land of Women",2007,"Comedy",97,47,6.6,26636,17.562071,84,81
"The Kite Runner",2007,"Drama",128,61,7.6,65295,75.011029,247,205
"The Marine",2006,"Action",92,45,4.7,25853,22.165608,304,86
"Mr. Woodcock",2007,"Comedy",87,41,5.1,29834,33.6832,85,84
"Stranger Than Fiction",2006,"Comedy",113,67,7.6,178057,53.653224,595,252
"The Tale of Despereaux",2008,"Adventure",93,53,6.1,29856,86.95728,108,116
"The Texas Chainsaw Massacre: The Beginning",2006,"Horror",91,29,5.9,52716,51.764406,394,198
"Veer-Zaara",2004,"Drama",192,67,7.9,28763,6.887221,144,31
"Domino",2005,"Action",127,36,6,55512,22.984628,386,189
"Street Kings",2008,"Action",109,55,6.8,90603,66.476363,211,198
"Control",2007,"Biography",122,78,7.8,48287,8.159508,157,190
"Gridiron Gang",2006,"Crime",125,52,6.9,30412,41.480851,142,90
"The Proposition",2005,"Crime",104,73,7.5,41322,5.048693,257,175
"Red Eye",2005,"Mystery",85,71,6.5,89509,96.258201,706,222
"The Curious Case of Benjamin Button",2008,"Drama",166,70,7.8,419658,335.802786,952,317
"Big Momma's House 2",2006,"Comedy",99,34,4.5,29210,141.522961,85,66
"Marie Antoinette",2006,"Biography",123,65,6.4,74350,60.917189,671,259
"Surf's Up",2007,"Animation",85,64,6.8,49854,152.005713,130,161
"3-Iron",2004,"Crime",88,72,8.1,36056,3.403957,137,180
"Charlie Bartlett",2007,"Comedy",97,54,7,54015,5.254986,130,125
"Flushed Away",2006,"Animation",85,74,6.7,78148,178.281554,144,141
"Hard Candy",2005,"Crime",104,58,7.2,124083,7.022209,733,247
"Clerks II",2006,"Comedy",97,65,7.4,109367,26.986174,480,183
"Balls of Fury",2007,"Comedy",90,38,5.3,33887,41.739766,154,134
"Candy",2006,"Drama",116,57,7.3,33661,2.105096,87,67
"Employee of the Month",2006,"Comedy",103,36,5.5,35645,38.395414,165,87
"Get Smart",2008,"Action",110,54,6.5,159052,230.685453,437,272
"Hot Fuzz",2007,"Action",121,81,7.9,321577,80.743363,819,305
"Just Like Heaven",2005,"Comedy",95,47,6.7,77465,102.854431,291,118
"Lucky Number Slevin",2006,"Crime",110,53,7.8,246744,56.308881,548,197
"Run, Fatboy, Run",2007,"Comedy",100,48,6.7,55664,33.478921,151,172
"The Messengers",2007,"Drama",90,34,5.4,31977,55.060212,209,186
"Red Cliff",2008,"Action",288,73,7.4,34540,129.710514,117,167
"Superhero Movie",2008,"Action",75,33,4.5,48569,71.5713,194,121
"Alpha Dog",2006,"Biography",122,53,6.9,83384,32.351125,283,102
"August Rush",2007,"Drama",114,38,7.5,82130,66.122026,398,141
"Dinner for Schmucks",2010,"Comedy",114,56,5.9,75162,86.855739,322,195
"Failure to Launch",2006,"Comedy",97,47,5.6,54482,130.224158,271,143
"Grizzly Man",2005,"Documentary",NA,87,7.8,37486,NA,NA,NA
"The Great Debaters",2007,"Biography",126,65,7.6,44892,30.271556,125,108
"Hairspray",2007,"Comedy",117,81,6.8,92127,203.552922,421,215
"The Invasion",2007,"Sci-Fi",99,45,5.9,62316,40.170558,303,238
"The Lookout",2007,"Crime",99,73,7.1,48266,5.371181,160,145
"Thank You for Smoking",2005,"Comedy",92,71,7.6,185247,39.323027,443,245
"The Protector",2005,"Action",111,52,7.1,28513,27.165581,221,122
"Hollywoodland",2006,"Biography",126,62,6.5,28004,16.800438,308,223
"March of the Penguins",2005,"Documentary",NA,79,7.7,40127,NA,NA,NA
"The A-Team",2010,"Action",117,47,6.8,198237,177.238796,395,326
"The Ant Bully",2006,"Animation",88,59,5.9,28382,55.181129,77,106
"Aquamarine",2006,"Comedy",110,51,5.2,27591,22.989957,155,68
"Four Brothers",2005,"Action",109,49,6.9,102074,92.374674,362,129
"Get Rich or Die Tryin'",2005,"Biography",117,45,4.9,32506,46.563961,296,98
"Littleman",2006,"Comedy",98,26,4.2,36536,104.003322,203,80
"Miami Vice",2006,"Action",132,65,6,88309,164.231296,976,244
"Role Models",2008,"Comedy",99,61,6.9,187832,92.649419,198,171
"Basic Instinct 2",2006,"Drama",114,26,4.2,29253,38.629478,329,91
"The Possession",2012,"Horror",92,45,5.9,43815,85.446075,208,270
"The Kingdom",2007,"Action",110,56,7.1,96767,87.019158,326,236
"P.S. I Love You",2007,"Drama",126,39,7.1,153421,156.835339,278,128
"Resident Evil: Extinction",2007,"Action",94,41,6.3,139881,147.717833,385,229
"Fantastic Mr. Fox",2009,"Animation",87,83,7.8,124101,46.472606,329,353
"The Fog",2005,"Horror",100,27,3.6,28031,46.201432,474,144
"Saw II",2005,"Horror",93,40,6.6,175308,147.748505,889,261
"Real Steel",2011,"Action",127,56,7.1,236271,299.268508,477,337
"Daybreakers",2009,"Action",98,57,6.5,99772,51.417188,324,297
"Good Night, and Good Luck.",2005,"Drama",93,80,7.5,80998,54.641191,543,357
"The Grudge 2",2006,"Horror",102,33,4.9,35699,70.711175,288,138
"Harsh Times",2005,"Action",116,56,7,51384,5.969708,241,119
"Just Friends",2005,"Comedy",96,47,6.2,74794,51.024243,244,117
"The Last Kiss",2006,"Comedy",115,57,6.5,37231,15.852401,167,133
"V for Vendetta",2005,"Action",132,62,8.2,709179,132.511035,2220,190
"The Descent",2005,"Adventure",99,71,7.2,141753,57.130027,1233,361
"The Giver",2014,"Drama",97,47,6.5,72787,66.980456,342,207
"The Invisible",2007,"Crime",102,36,6.3,29888,26.810113,276,107
"Keith",2008,"Drama",95,NA,7.5,28502,NA,131,11
"Next",2007,"Action",96,42,6.2,116587,77.621983,343,186
"Toy Story 3",2010,"Animation",103,92,8.4,474122,1066.969703,893,477
"American Pie Presents Band Camp",2005,"Comedy",NA,NA,5,50251,NA,NA,NA
"G-Force",2009,"Action",88,41,5.1,30843,292.817841,96,146
"The Queen",2006,"Biography",103,91,7.4,79197,123.384128,457,274
"The Benchwarmers",2006,"Comedy",85,25,5.6,37969,64.962629,226,91
"Ice Age: The Meltdown",2006,"Animation",91,58,6.9,171595,667.094506,268,73
"Terminator Salvation",2009,"Action",115,49,6.7,265776,371.353001,1095,436
"Slither",2006,"Comedy",95,69,6.5,58079,12.834936,378,260
"Shutter",2004,"Horror",97,NA,7.1,29292,6.989456,138,92
"The Bourne Ultimatum",2007,"Action",115,85,8.1,436387,444.100035,886,333
"Kung Fu Panda",2008,"Animation",92,73,7.6,268751,631.746197,429,275
"Volver",2006,"Comedy",121,84,7.6,71442,85.585177,248,130
"Beowulf",2007,"Animation",115,59,6.3,135898,196.393745,535,292
"Lincoln",2012,"Biography",150,86,7.4,182438,275.29345,797,564
"Vantage Point",2008,"Action",90,40,6.6,121642,152.039882,451,231
"The Condemned",2007,"Action",114,23,6.1,42906,8.642858,155,113
"Dreamgirls",2006,"Drama",130,76,6.5,51181,155.430335,529,236
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,"Comedy",84,89,7.3,275884,262.552893,1257,351
"Hoodwinked!",2005,"Animation",80,45,6.6,43121,139.9982,265,147
"The Illusionist",2006,"Drama",110,68,7.6,269773,87.892388,691,223
"The Sentinel",2006,"Action",108,49,6.1,40954,78.810595,227,165
"10,000 BC",2008,"Action",109,34,5.1,102723,269.784201,594,255
"The Assassination of Jesse James by the Coward Robert Ford",2007,"Biography",160,68,7.6,128112,15.001776,467,277
"The X Files: I Want to Believe",2008,"Drama",104,47,5.9,72522,69.363381,510,271
"Zodiac",2007,"Crime",157,78,7.7,267280,84.785914,782,409
"Keeping Mum",2005,"Comedy",99,53,6.8,26722,18.586834,139,187
"The Reaping",2007,"Horror",99,36,5.7,35984,62.771059,191,190
"Across the Universe",2007,"Drama",133,56,7.4,87556,29.625761,550,170
"Blades of Glory",2007,"Comedy",93,64,6.3,120400,145.710347,274,151
"Invincible",2006,"Biography",105,63,7.1,46637,58.480828,160,125
"Scott Pilgrim vs. the World",2010,"Action",112,69,7.5,248295,47.664559,682,425
"Pathfinder",2007,"Action",99,29,5.4,35546,30.984583,230,125
"Fearless",2006,"Action",104,70,7.7,58805,68.072848,213,63
"The Painted Veil",2006,"Drama",125,69,7.5,73573,26.910847,249,146
"Knowing",2009,"Action",121,41,6.2,176093,183.658498,890,289
"Sunshine",2007,"Adventure",107,64,7.3,175576,34.80636,899,275
"Hancock",2008,"Action",92,49,6.4,306728,629.443428,657,302
"Puss in Boots",2011,"Animation",90,65,6.7,104860,554.987477,157,256
"Eragon",2006,"Action",104,38,5.1,102311,250.425512,1723,184
"Little Miss Sunshine",2006,"Comedy",101,80,7.9,329809,101.058954,952,254
"RV",2006,"Adventure",99,33,5.5,43457,87.528173,274,108
"Pirates of the Caribbean: At World's End",2007,"Action",169,50,7.1,426726,960.996492,1296,327
"Babel",2006,"Drama",143,69,7.5,227715,135.330182,964,259
"Passengers",2008,"Drama",93,40,5.8,25634,5.798974,175,70
"La Vie en Rose",2007,"Biography",140,66,7.7,59358,86.274793,249,218
"16 Blocks",2006,"Action",102,63,6.6,108203,65.664721,322,194
"Hostel",2005,"Horror",94,55,5.9,129389,81.979826,1572,127
"Blood Diamond",2006,"Adventure",143,64,8,362854,171.720398,729,179
"Punisher: War Zone",2008,"Action",103,30,6,45066,10.161493,323,164
"The Wicker Man",2006,"Horror",102,36,3.6,50196,38.80538,781,199
"1408",2007,"Horror",104,64,6.8,195259,132.963417,638,314
"Cirque du Freak: The Vampire's Assistant",2009,"Action",119,43,6,34416,39.291383,198,166
"Horton Hears a Who!",2008,"Animation",86,71,6.9,99494,298.572799,162,196
"Sympathy for Lady Vengeance",2005,"Crime",115,75,7.7,49365,23.834149,155,215
"Cheaper by the Dozen 2",2005,"Adventure",94,34,5.4,39077,130.154568,138,80
"The Break-Up",2006,"Comedy",106,45,5.8,95000,205.66821,525,190
"Gone Baby Gone",2007,"Crime",114,72,7.7,177509,34.612443,566,267
"Lady in the Water",2006,"Fantasy",110,36,5.7,74004,72.785169,1087,291
"Death Race",2008,"Action",105,43,6.4,155544,76.014335,236,238
"Good Luck Chuck",2007,"Comedy",101,19,5.6,71343,59.768495,169,129
"The Time Traveler's Wife",2009,"Drama",107,47,7.1,106254,101.344412,276,218
"Vacancy",2007,"Horror",85,54,6.2,74546,35.442935,346,230
"Mr. Bean's Holiday",2007,"Comedy",90,56,6.3,79753,232.225908,262,156
"Deja Vu",2006,"Action",126,59,7,225745,180.55755,461,209
"TMNT",2007,"Animation",87,41,6.3,51458,95.802916,224,195
"42",2013,"Biography",128,62,7.5,61226,97.470701,248,222
"Flyboys",2006,"Action",140,47,6.6,33754,17.858059,266,125
"Inside Man",2006,"Crime",129,76,7.6,254319,186.003591,722,233
"The Hills Have Eyes",2006,"Horror",107,52,6.4,119518,70.008952,891,280
"Life of Pi",2012,"Adventure",127,79,8,390197,609.016565,922,567
"The Pursuit of Happyness",2006,"Biography",117,64,7.9,307587,307.127625,783,190
"She's the Man",2006,"Comedy",105,45,6.4,104959,57.194667,292,85
"Turistas",2006,"Horror",93,36,5.3,29726,14.756513,235,150
"The Crazies",2010,"Horror",101,55,6.6,87261,54.806823,296,323
"How to Lose Friends & Alienate People",2008,"Comedy",110,35,6.5,58734,19.152009,106,138
"The Last King of Scotland",2006,"Biography",123,74,7.7,135417,48.618191,370,252
"Dead Silence",2007,"Horror",89,34,6.2,59912,22.382047,358,174
"Australia",2008,"Adventure",165,53,6.6,96963,211.787511,480,241
"When a Stranger Calls",2006,"Horror",87,27,5,32587,67.062123,498,160
"The Equalizer",2014,"Action",132,57,7.2,193028,192.330738,619,328
"The Hitcher",2007,"Action",84,28,5.6,33123,25.399945,283,180
"John Tucker Must Die",2006,"Comedy",89,41,5.8,61681,68.844775,180,102
"Grandma's Boy",2006,"Comedy",94,33,7,64745,6.566277,220,61
"The Butterfly Effect 2",2006,"Drama",92,NA,4.4,27538,0.966458,125,30
"Land of the Lost",2009,"Adventure",102,32,5.3,49013,68.777554,287,156
"Perfect Stranger",2007,"Crime",109,31,5.7,35988,73.534117,184,166
"Pan's Labyrinth",2006,"Drama",118,98,8.3,420319,83.850267,1278,457
"Mr. Magorium's Wonder Emporium",2007,"Comedy",93,48,6.2,32851,69.474661,150,148
"Scoop",2006,"Comedy",96,48,6.7,61776,39.220946,262,178
"Nacho Libre",2006,"Comedy",92,52,5.7,61918,99.25546,490,163
"The Holiday",2006,"Comedy",136,52,6.9,166056,205.841885,565,161
"The Devil Wears Prada",2006,"Comedy",109,62,6.8,257485,326.705902,708,193
"Captain America: The First Avenger",2011,"Action",124,66,6.8,432015,370.569774,892,557
"Sin City: A Dame to Kill For",2014,"Crime",102,46,6.6,91398,39.407616,265,363
"X-Men Origins: Wolverine",2009,"Action",107,40,6.7,321547,373.062864,716,244
"Chaos Theory",2008,"Comedy",87,44,6.8,26422,0.33844,64,52
"Cashback",2006,"Comedy",102,54,7.3,68930,2.294291,183,130
"In the Name of the King: A Dungeon Siege Tale",2007,"Action",127,15,3.8,36771,13.097915,400,146
"The Fall",2006,"Adventure",117,64,7.9,82857,3.669465,349,192
"Inland Empire",2006,"Drama",180,72,7,39275,4.044781,374,261
"The Wind That Shakes the Barley",2006,"Drama",127,82,7.5,34563,22.903165,235,95
"Enchanted",2007,"Animation",107,75,7.1,131490,340.487652,421,231
"Black Snake Moan",2006,"Drama",116,52,7,49859,10.907485,224,199
"Grindhouse",2007,"Action",191,77,7.7,146526,25.422088,534,259
"The Last Legion",2007,"Action",101,37,5.4,27569,25.303038,180,92
"Outlander",2008,"Action",115,40,6.3,61380,7.034698,180,117
"Rescue Dawn",2006,"Adventure",120,77,7.4,79889,7.177143,228,185
"School for Scoundrels",2006,"Comedy",100,44,5.9,25359,24.470583,100,111
"Rambo",2008,"Action",92,46,7.1,168401,113.24429,782,308
